DEPT,AT10,AT90,GR,HCAL,NPHI,NPOR,RHOZ,DTCO,DTSM,DTST,PR
9982,19.997,2.701,33.834,8.922,0.106,0.089,2.655,53.712,96.421,256.86,0.275
9982.5,10.507,2.213,31.866,8.922,0.137,0.131,2.613,54.009,97.521,257.152,0.279
9983,6.894,1.826,26.187,8.915,0.159,0.148,2.584,54.253,97.785,257.29,0.278
9983.5,5.074,1.61,26.845,8.919,0.172,0.163,2.568,54.979,98.046,257.501,0.271
9984,4.593,1.536,23.896,8.952,0.181,0.184,2.542,55.278,98.273,257.548,0.269
9984.5,5.15,1.546,23.914,8.93,0.184,0.196,2.523,55.254,98.251,257.516,0.269
9985,6.258,1.608,23.919,8.93,0.179,0.196,2.535,55.037,98.291,257.464,0.272
9985.5,7.889,1.759,25.145,8.885,0.148,0.165,2.581,54.842,97.845,257.263,0.271
9986,10.182,1.996,27.623,8.937,0.098,0.114,2.626,54.267,97.482,257.208,0.275
9986.5,13.176,2.263,28.582,8.945,0.062,0.054,2.643,53.962,97.178,257.127,0.277
9987,14.966,2.58,27.475,8.915,0.064,0.042,2.628,53.801,96.797,257.101,0.276
9987.5,14.42,2.919,25.001,8.9,0.082,0.087,2.608,53.621,96.742,256.842,0.278
9988,14.384,3.3,22.326,8.892,0.094,0.109,2.595,53.01,96.799,256.759,0.286
9988.5,14.784,3.637,25.407,8.907,0.085,0.1,2.603,52.847,96.652,256.644,0.287
9989,14.248,3.919,27.251,8.907,0.071,0.082,2.621,52.783,96.949,256.593,0.289
9989.5,15.987,4.331,28.831,8.874,0.056,0.067,2.637,52.815,96.992,256.483,0.289
9990,19.311,4.924,25.016,8.919,0.043,0.056,2.659,52.457,96.928,256.344,0.293
9990.5,23.393,5.766,24.704,8.919,0.033,0.041,2.663,52.392,96.947,256.21,0.294
9991,28.285,6.672,23.267,8.93,0.028,0.034,2.684,52.208,97.027,256.238,0.296
9991.5,32.439,7.725,25.371,8.941,0.031,0.037,2.689,52.27,96.891,256.138,0.295
9992,33.538,8.844,24.629,8.945,0.038,0.051,2.691,52.488,96.753,256.085,0.291
9992.5,31.369,9.916,24.881,8.945,0.048,0.049,2.668,52.42,96.858,256.095,0.293
9993,29.362,10.757,24.252,8.967,0.054,0.067,2.647,52.26,97.027,256.155,0.296
9993.5,27.972,11.757,23.458,8.952,0.053,0.078,2.633,52.227,96.824,256.266,0.295
9994,29.726,13.059,26.091,8.952,0.041,0.061,2.628,52.049,96.722,256.232,0.296
9994.5,37.281,15.181,25.935,8.937,0.027,0.043,2.629,52.011,96.426,259.754,0.295
9995,52.831,19.46,31.463,8.964,0.017,0.032,2.636,51.66,96.148,259.531,0.297
9995.5,79.772,26.277,32.384,8.952,0.012,0.018,2.659,51.009,95.937,260.078,0.303
9996,123.013,35.616,33.833,8.907,0.011,0.017,2.686,50.588,95.536,259.068,0.305
9996.5,195.496,40.315,31.883,8.9,0.012,0.007,2.703,50.197,94.628,255.735,0.304
9997,231.363,35.717,30.045,8.892,0.017,0.024,2.708,49.997,95.309,255.708,0.31
9997.5,163.568,24.913,24.643,8.919,0.024,0.039,2.704,50.088,94.298,255.798,0.303
9998,93.533,16.443,21.328,8.907,0.036,0.043,2.705,50.484,94.902,255.825,0.303
9998.5,64.486,11.81,18.958,8.919,0.058,0.047,2.703,50.676,94.613,256.125,0.299
9999,40.829,8.414,23.038,8.919,0.101,0.083,2.688,51.372,94.884,256.506,0.293
9999.5,21.924,6.015,25.144,8.885,0.134,0.142,2.657,52.416,95.364,256.72,0.284
10000,14.959,4.667,26.724,8.892,0.157,0.16,2.622,52.574,95.999,257.015,0.286
10000.5,11.848,4.122,26.012,8.945,0.152,0.146,2.595,53.128,96.952,257.012,0.285
10001,10.941,3.861,24.964,8.967,0.141,0.137,2.587,53.408,97.293,257.105,0.284
10001.5,10.501,3.705,24.433,8.975,0.126,0.114,2.593,53.617,97.057,257.083,0.28
10002,9.598,3.516,25.408,9.031,0.112,0.117,2.613,53.696,97.343,257.066,0.281
10002.5,8.695,3.358,28.168,8.975,0.112,0.109,2.631,53.575,97.316,257.011,0.283
10003,8.453,3.446,31.859,8.975,0.118,0.108,2.65,53.335,97.263,256.775,0.285
10003.5,9.253,3.764,32.781,8.975,0.136,0.131,2.655,52.772,97.09,256.703,0.29
10004,10.932,4.284,30.412,8.952,0.141,0.159,2.647,52.317,96.91,256.51,0.294
10004.5,13.569,4.896,27.251,8.93,0.118,0.152,2.643,52.03,96.274,256.32,0.294
10005,16.89,5.309,26.724,8.93,0.078,0.095,2.658,51.839,95.873,256.166,0.293
10005.5,25.402,6.656,28.172,8.93,0.037,0.048,2.691,51.655,95.868,256.163,0.295
10006,44.221,9.095,31.728,8.896,0.021,0.022,2.707,51.682,95.73,256.216,0.294
10006.5,49.859,10.067,33.307,8.9,0.021,0.023,2.707,51.75,96.169,256.338,0.296
10007,38.113,9.575,30.28,8.907,0.037,0.039,2.693,51.82,96.231,256.422,0.296
10007.5,25.439,8.938,27.267,8.919,0.061,0.056,2.679,52.055,96.626,256.469,0.296
10008,18.717,8.313,24.503,8.907,0.076,0.081,2.652,52.203,96.959,256.549,0.296
10008.5,14.158,7.741,26.219,8.919,0.077,0.098,2.632,52.292,97.193,256.589,0.296
10009,12.692,7.397,27.12,8.919,0.06,0.073,2.631,52.349,97.367,256.563,0.297
10009.5,13.981,7.808,28.304,8.941,0.043,0.056,2.647,52.197,97.386,256.495,0.298
10010,19.356,9.216,28.699,8.919,0.027,0.043,2.664,52.027,97.32,256.433,0.3
10010.5,28.24,11.618,28.173,8.915,0.02,0.032,2.673,51.908,97.403,256.395,0.302
10011,49.399,14.083,30.279,8.941,0.015,0.027,2.67,51.689,97.132,255.907,0.302
10011.5,69.001,15.761,30.391,8.919,0.014,0.021,2.665,51.378,97.049,256.003,0.305
10012,84.862,16.368,32.76,8.941,0.014,0.023,2.66,51.429,97.161,256,0.305
10012.5,84.856,15.764,31.839,8.975,0.015,0.025,2.652,51.581,97.987,256.079,0.308
10013,65.343,13.031,33.307,8.952,0.018,0.031,2.642,51.906,98.524,256.221,0.308
10013.5,44.547,9.974,31.859,8.945,0.02,0.032,2.626,52.621,98.971,256.57,0.303
10014,31.447,7.75,29.753,8.952,0.024,0.036,2.614,53.183,99.492,256.686,0.3
10014.5,23.449,6.143,29.49,8.922,0.03,0.035,2.607,53.503,100.921,256.905,0.305
10015,19.452,5.117,29.49,8.907,0.039,0.051,2.604,53.95,101.519,257.123,0.303
10015.5,17.591,4.531,33.307,8.896,0.043,0.061,2.606,54.753,102.053,257.399,0.298
10016,16.264,4.234,33.834,8.919,0.041,0.049,2.601,55.469,102.732,257.547,0.294
10016.5,14.335,4.009,33.702,8.907,0.046,0.044,2.596,55.899,103.401,257.758,0.294
10017,12.518,3.944,33.864,8.907,0.051,0.055,2.588,56.126,103.747,257.944,0.293
10017.5,11.806,4.05,33.068,8.915,0.056,0.066,2.574,56.269,104.018,257.954,0.293
10018,14.4,4.304,35.832,8.93,0.06,0.071,2.568,56.157,103.765,257.998,0.293
10018.5,15.625,4.477,35.545,8.941,0.064,0.072,2.561,56.116,103.885,258.035,0.294
10019,17.575,4.639,35.019,8.93,0.062,0.073,2.569,56.027,103.627,258.083,0.293
10019.5,18.48,5.008,36.993,8.874,0.047,0.057,2.572,55.783,103.39,258.033,0.295
10020,25.333,4.989,38.837,8.874,0.037,0.046,2.591,54.996,103.124,257.879,0.301
10020.5,38.624,5.662,40.021,8.862,0.034,0.046,2.606,54.778,103.003,257.808,0.303
10021,68.35,6.42,38.051,8.855,0.037,0.049,2.628,54.693,101.676,257.87,0.296
10021.5,86.249,6.682,36.201,8.851,0.04,0.047,2.637,54.646,101.315,257.856,0.295
10022,82.339,4.494,40.15,8.87,0.05,0.041,2.639,54.353,101.443,257.847,0.299
10022.5,62.671,2.825,40.518,8.874,0.079,0.059,2.616,54.471,102.354,257.972,0.302
10023,26.882,2.019,39.202,8.855,0.111,0.116,2.587,55.601,103.249,258.125,0.296
10023.5,16.933,1.485,33.414,8.851,0.139,0.148,2.563,55.951,103.979,258.569,0.296
10024,11.772,1.257,30.145,8.851,0.143,0.14,2.546,56.692,105.011,259.472,0.294
10024.5,9.147,1.015,25.41,8.851,0.138,0.126,2.529,57.434,106.441,259.587,0.295
10025,7.585,0.953,26.142,8.851,0.134,0.134,2.517,57.872,106.986,258.999,0.293
10025.5,6.82,0.775,26.938,8.862,0.12,0.134,2.515,58.217,107.69,259.526,0.294
10026,5.665,0.637,29.304,8.862,0.118,0.111,2.527,59.806,108.41,260.586,0.281
10026.5,3.14,0.538,29.063,8.862,0.118,0.099,2.536,60.443,110.898,260.146,0.289
10027,2.544,0.492,28.925,8.87,0.137,0.12,2.533,61.545,111.54,260.559,0.281
10027.5,1.893,0.471,28.004,8.862,0.15,0.151,2.51,62.361,112.347,261.092,0.277
10028,1.804,0.462,29.358,8.855,0.162,0.161,2.479,63.234,112.836,261.246,0.271
10028.5,1.695,0.449,29.506,8.851,0.178,0.177,2.449,63.59,114.279,261.503,0.276
10029,1.662,0.44,30.563,8.84,0.181,0.192,2.434,63.816,114.638,262.171,0.275
10029.5,1.708,0.434,30.187,8.862,0.182,0.176,2.428,63.863,114.885,261.602,0.276
10030,1.809,0.457,27.411,8.851,0.175,0.168,2.433,63.763,114.872,261.564,0.277
10030.5,2.029,0.507,28.723,8.851,0.18,0.158,2.446,63.612,114.597,261.899,0.277
10031,2.422,0.583,30.94,8.862,0.171,0.174,2.475,63.399,114.328,261.26,0.278
10031.5,3.052,0.654,33.7,8.855,0.151,0.142,2.514,62.659,113.642,260.917,0.282
10032,4.107,0.726,34.88,8.847,0.14,0.122,2.535,62.536,113.237,261.013,0.281
10032.5,4.641,0.796,31.322,8.817,0.142,0.127,2.531,62.346,112.543,260.503,0.279
10033,4.426,0.853,29.874,8.862,0.153,0.159,2.518,62.219,112.044,260.199,0.277
10033.5,3.895,0.907,30.365,8.855,0.169,0.162,2.512,61.934,111.752,260.09,0.278
10034,3.883,0.976,32.34,8.885,0.181,0.158,2.508,61.886,111.327,259.633,0.276
10034.5,3.756,1.03,32.608,8.851,0.188,0.173,2.506,61.52,110.473,259.957,0.275
10035,3.826,1.075,29.286,8.885,0.176,0.169,2.51,61.188,109.526,259.541,0.273
10035.5,4.078,1.137,27.843,8.862,0.166,0.165,2.524,59.751,108.545,259.112,0.283
10036,4.317,1.199,26.95,8.874,0.158,0.159,2.527,58.893,107.46,258.992,0.285
10036.5,4.789,1.276,27.948,8.874,0.143,0.146,2.523,58.28,105.044,258.54,0.278
10037,5.704,1.355,30.108,8.862,0.123,0.127,2.531,57.334,103.953,258.53,0.281
10037.5,6.989,1.499,29.553,8.87,0.106,0.107,2.563,56.263,103.122,257.897,0.288
10038,9.84,1.728,28.758,8.877,0.093,0.105,2.613,55.728,102.177,257.973,0.288
10038.5,14.404,2.012,29.225,8.862,0.079,0.082,2.654,55.196,100.642,257.274,0.285
10039,20.985,2.218,32.366,8.851,0.069,0.06,2.677,54.703,100.096,257.182,0.287
10039.5,19.686,2.234,33.814,8.874,0.085,0.079,2.678,54.629,99.922,257.474,0.287
10040,14.496,2.157,27.208,8.874,0.117,0.11,2.657,54.731,99.419,257.534,0.283
10040.5,8.228,2.042,23.536,8.84,0.14,0.141,2.63,54.833,99.34,257.531,0.281
10041,5.242,1.803,22.873,8.828,0.157,0.163,2.609,54.841,99.402,257.509,0.281
10041.5,3.844,1.62,27.241,8.851,0.17,0.164,2.603,54.943,99.253,257.579,0.279
10042,3.612,1.58,27.504,8.87,0.181,0.184,2.616,55.088,99.321,257.642,0.278
10042.5,4.721,1.719,25.906,8.874,0.158,0.162,2.624,55.072,99.29,257.663,0.278
10043,6.711,1.899,24.064,8.9,0.122,0.111,2.625,54.837,99.196,257.631,0.28
10043.5,9.045,2.037,21.961,8.874,0.096,0.086,2.613,54.785,98.928,257.587,0.279
10044,9.579,2.192,21.715,8.885,0.098,0.094,2.605,54.555,98.742,257.504,0.28
10044.5,10.84,2.4,20.135,8.877,0.119,0.109,2.6,54.156,97.856,256.786,0.279
10045,11.889,2.615,20.396,8.9,0.133,0.137,2.593,53.865,97.572,257.208,0.281
10045.5,12.654,2.811,21.747,8.896,0.135,0.142,2.596,53.407,97.332,257.072,0.285
10046,13.331,3.007,22.932,8.87,0.106,0.123,2.613,53.546,97.541,257.127,0.284
10046.5,14.377,3.104,25.602,8.862,0.085,0.085,2.636,53.789,97.691,256.982,0.282
10047,14.269,3.172,29.259,8.874,0.077,0.064,2.646,54.06,97.264,257.176,0.276
10047.5,9.972,3.058,30.2,8.896,0.093,0.089,2.647,54.259,97.336,257.233,0.275
10048,8.417,2.864,31.479,8.896,0.124,0.116,2.637,54.133,97.443,257.15,0.277
10048.5,5.68,2.696,30.034,8.862,0.152,0.139,2.624,54.099,97.326,257.076,0.276
10049,5.672,2.776,29.882,8.847,0.156,0.177,2.609,53.927,97.64,256.89,0.281
10049.5,6.877,3.14,27.382,8.84,0.139,0.146,2.615,53.699,97.412,256.721,0.282
10050,8.544,3.711,25.408,8.817,0.097,0.117,2.637,53.428,97.258,256.6,0.284
10050.5,11.192,4.227,25.31,8.87,0.061,0.076,2.656,53.169,96.84,256.497,0.284
10051,16.359,5.369,25.709,8.896,0.028,0.035,2.66,52.637,96.741,256.303,0.29
10051.5,25.645,7.856,24.856,8.907,0.018,0.018,2.656,52.478,96.571,256.148,0.29
10052,45.622,12.811,25.217,8.937,0.016,0.027,2.639,52.373,96.261,256.038,0.29
10052.5,46.39,17.507,25.213,8.941,0.017,0.033,2.637,52.164,96.177,255.872,0.292
10053,40.222,19.159,26.319,8.937,0.018,0.03,2.641,52.124,95.882,255.892,0.29
10053.5,31.284,18.957,24.74,8.907,0.022,0.032,2.662,52.253,95.938,255.927,0.289
10054,26.258,17.865,26.182,8.919,0.025,0.039,2.676,52.327,95.911,255.877,0.288
10054.5,22.286,15.49,25.266,8.922,0.03,0.043,2.678,52.253,95.95,255.86,0.289
10055,21.085,14.868,24.871,8.919,0.031,0.041,2.677,52.166,95.829,255.675,0.289
10055.5,22.568,17.107,25.24,8.915,0.032,0.045,2.678,51.883,95.612,255.733,0.291
10056,27.079,23.139,23.66,8.907,0.029,0.046,2.694,51.666,95.3,255.264,0.292
10056.5,37.687,29.265,24.541,8.907,0.024,0.04,2.724,51.511,94.891,255.599,0.291
10057,56.312,35.905,28.785,8.915,0.02,0.028,2.732,51.421,94.341,255.386,0.289
10057.5,83.557,52.966,30.419,8.885,0.016,0.034,2.722,50.971,95.005,255.218,0.298
10058,134.168,69.407,32.309,8.885,0.013,0.025,2.702,50.728,93.747,254.994,0.293
10058.5,720.012,81.403,28.228,8.896,0.009,0.009,2.694,50.873,93.789,255.102,0.292
10059,483.439,69.966,26.75,8.93,0.01,0.015,2.694,50.727,93.797,255.022,0.293
10059.5,96.56,45.822,24.116,8.937,0.011,0.022,2.691,51.457,93.783,255.044,0.285
10060,61.168,29.037,20.431,8.93,0.016,0.023,2.688,51.824,94.588,255.061,0.286
10060.5,34.855,19.96,20.557,8.937,0.023,0.034,2.67,52.208,94.959,255.248,0.283
10061,23.802,15.668,19.5,8.93,0.038,0.047,2.642,53.012,95.468,255.408,0.277
10061.5,16.226,13.438,17.921,8.93,0.051,0.059,2.61,53.283,95.738,256.282,0.276
10062,13.632,12.454,16.692,8.915,0.06,0.071,2.592,53.597,96.631,256.377,0.278
10062.5,15.084,12.275,15.639,8.941,0.065,0.068,2.581,53.846,96.611,256.477,0.275
10063,22.601,13.496,15.905,8.896,0.064,0.074,2.581,53.776,96.534,256.407,0.275
10063.5,27.913,13.944,16.884,8.862,0.056,0.064,2.578,53.688,96.339,256.396,0.275
10064,53.933,13.371,17.282,8.874,0.041,0.058,2.586,53.833,96.221,255.671,0.272
10064.5,55.962,11.252,20.307,8.862,0.028,0.04,2.601,53.8,96.336,256.397,0.273
10065,77.017,9.874,19.819,8.862,0.018,0.024,2.628,54.001,96.811,256.533,0.274
10065.5,78.843,9.717,22.054,8.874,0.016,0.021,2.646,54.164,96.119,255.815,0.267
10066,59.302,7.441,22.513,8.87,0.024,0.019,2.646,54.385,96.911,256.002,0.27
10066.5,37.236,4.119,22.835,8.851,0.05,0.043,2.63,54.696,98.592,256.582,0.278
10067,18.989,2.531,21.582,8.862,0.079,0.085,2.595,55.959,99.177,256.865,0.266
10067.5,8.915,1.759,18.096,8.862,0.114,0.115,2.558,55.609,99.384,257.958,0.272
10068,6.539,1.477,16.053,8.862,0.139,0.146,2.53,57.156,101.497,258.267,0.268
10068.5,6.121,1.274,13.752,8.84,0.152,0.153,2.525,58.015,102.621,258.835,0.265
10069,5.773,1.116,13.752,8.851,0.148,0.146,2.527,59.328,103.181,259.123,0.253
10069.5,5.299,0.983,13.383,8.851,0.147,0.157,2.53,59.861,105.379,259.422,0.262
10070,5.797,0.884,15.358,8.855,0.149,0.144,2.532,60.493,107.056,259.722,0.265
10070.5,6.161,0.789,14.833,8.84,0.148,0.145,2.528,61.944,108.195,260.57,0.256
10071,4.269,0.666,15.077,8.851,0.149,0.135,2.505,63.298,109.722,260.967,0.251
10071.5,2.37,0.559,15.344,8.84,0.157,0.139,2.453,64.187,112.322,259.954,0.258
10072,1.439,0.471,15.605,8.851,0.172,0.172,2.4,65.064,113.204,260.5,0.253
10072.5,0.981,0.402,16.836,8.862,0.199,0.199,2.365,66.088,114.238,260.699,0.248
10073,0.813,0.352,15.779,8.874,0.237,0.221,2.375,66.514,115.173,261.011,0.25
10073.5,0.896,0.351,17.885,8.874,0.25,0.241,2.398,66.932,115.556,262.719,0.248
10074,1.187,0.366,16.656,8.874,0.256,0.237,2.413,67.584,115.754,263.125,0.241
10074.5,1.473,0.365,16.13,8.855,0.255,0.231,2.398,67.557,116.247,263.249,0.245
10075,1.299,0.349,14.553,8.862,0.271,0.238,2.372,67.257,115.885,263.271,0.246
10075.5,1.068,0.334,14.305,8.885,0.274,0.279,2.361,66.738,115.455,262.962,0.249
10076,0.896,0.321,15.23,8.87,0.27,0.273,2.374,66.087,114.505,262.782,0.25
10076.5,0.921,0.331,14.964,8.885,0.256,0.257,2.399,66.122,114.614,261.525,0.251
10077,1.05,0.345,14.351,8.851,0.255,0.241,2.429,65.743,114.963,261.585,0.257
10077.5,1.199,0.361,12.374,8.87,0.241,0.22,2.444,65.93,114.741,261.581,0.254
10078,1.355,0.377,11.559,8.817,0.23,0.235,2.439,65.749,113.636,261.554,0.248
10078.5,1.627,0.394,12.874,8.862,0.221,0.201,2.42,65.775,114.455,261.556,0.253
10079,1.768,0.398,13.269,8.81,0.216,0.201,2.398,65.923,114.7,261.831,0.253
10079.5,1.796,0.393,14.498,8.84,0.226,0.211,2.386,66.734,115.339,262.105,0.248
10080,1.554,0.379,13.577,8.847,0.224,0.217,2.375,67.566,116.297,262.444,0.245
10080.5,1.184,0.355,13.579,8.825,0.234,0.23,2.361,68.223,119.015,262.779,0.255
10081,0.945,0.331,11.488,8.832,0.236,0.225,2.35,68.975,120.459,263.553,0.256
10081.5,0.792,0.307,11.622,8.885,0.238,0.24,2.337,70.196,121.629,263.8,0.25
10082,0.653,0.29,11.488,8.885,0.258,0.244,2.325,70.228,122.21,263.85,0.253
10082.5,0.655,0.296,13.825,8.885,0.273,0.252,2.32,70.136,122.365,263.755,0.255
10083,0.67,0.306,12.506,8.851,0.285,0.273,2.328,70.03,121.816,267.365,0.253
10083.5,0.777,0.316,13.822,8.862,0.256,0.244,2.358,69.494,121.402,263.811,0.256
10084,1.04,0.354,13.577,8.877,0.22,0.202,2.391,69.121,120.257,263.72,0.253
10084.5,1.721,0.404,16.078,8.896,0.204,0.18,2.421,68.594,119.722,263.073,0.256
10085,1.775,0.443,14.368,8.874,0.203,0.202,2.434,66.913,118.251,262.229,0.264
10085.5,1.223,0.449,14.348,8.87,0.221,0.225,2.431,65.953,116.629,261.733,0.265
10086,1.001,0.434,13.376,8.874,0.223,0.208,2.414,65.272,114.35,261.227,0.258
10086.5,0.88,0.448,14.559,8.885,0.226,0.229,2.397,64.662,112.987,261.033,0.256
10087,1.186,0.543,15.352,8.87,0.21,0.207,2.403,63.422,112.137,260.342,0.265
10087.5,1.597,0.657,15.227,8.885,0.19,0.196,2.432,62.55,110.896,259.918,0.267
10088,1.968,0.711,14.703,8.862,0.161,0.154,2.478,61.793,108.411,259.998,0.259
10088.5,2.541,0.81,13.647,8.874,0.128,0.127,2.522,61.012,107.127,259.326,0.26
10089,3.584,0.991,15.615,8.87,0.101,0.094,2.547,59.624,105.764,258.388,0.267
10089.5,6.605,1.308,17.455,8.896,0.082,0.084,2.557,59.273,104.888,258.43,0.265
10090,11.624,1.626,17.587,8.896,0.072,0.083,2.552,58.778,103.074,257.995,0.259
10090.5,11.886,1.899,16.719,8.9,0.063,0.062,2.547,58.526,102.421,257.631,0.258
10091,6.671,1.968,15.078,8.896,0.077,0.067,2.535,58.473,102.076,257.656,0.256
10091.5,4.617,1.912,14.368,8.874,0.094,0.102,2.508,58.463,101.508,257.683,0.252
10092,5.906,2.007,16.34,8.87,0.093,0.114,2.494,58.564,101.581,257.722,0.251
10092.5,9.795,2.119,17.458,8.896,0.09,0.077,2.507,58.57,101.726,257.432,0.252
10093,15.861,1.859,19.912,8.907,0.101,0.076,2.529,58.739,101.849,258.831,0.251
10093.5,14.511,1.49,16.624,8.862,0.132,0.122,2.532,58.939,101.915,258.368,0.249
10094,10.141,1.225,14.252,8.877,0.153,0.143,2.515,59.034,102.585,258.232,0.252
10094.5,5.936,1.028,12.412,8.832,0.172,0.164,2.505,59.007,102.963,259.475,0.255
10095,3.975,0.866,12.936,8.825,0.182,0.194,2.496,59.178,103.702,258.384,0.259
10095.5,2.683,0.759,15.963,8.828,0.197,0.191,2.488,59.218,105.129,259.247,0.268
10096,2.389,0.698,14.366,8.817,0.199,0.193,2.479,59.733,106.321,259.427,0.269
10096.5,2.455,0.661,15.682,8.825,0.185,0.193,2.479,60.892,107.288,260.04,0.262
10097,2.559,0.615,14.648,8.828,0.178,0.164,2.479,61.426,108.283,260.82,0.263
10097.5,2.061,0.54,18.578,8.81,0.179,0.174,2.469,62.07,109.909,260.41,0.266
10098,1.519,0.472,21.872,8.817,0.222,0.2,2.456,62.826,110.403,260.66,0.261
10098.5,1.148,0.435,26.591,8.806,0.245,0.249,2.456,63.197,110.603,260.744,0.258
10099,1.113,0.43,26.068,8.825,0.255,0.258,2.468,63.567,111.108,260.747,0.257
10099.5,1.339,0.442,21.195,8.851,0.239,0.225,2.469,63.611,111.68,260.941,0.26
10100,1.522,0.449,15.984,8.828,0.233,0.202,2.452,63.975,111.686,260.981,0.256
10100.5,1.354,0.438,14.401,8.825,0.225,0.218,2.435,63.832,111.323,260.612,0.255
10101,1.199,0.416,14.728,8.862,0.215,0.197,2.447,63.682,111.095,260.763,0.255
10101.5,1.002,0.404,16.648,8.851,0.212,0.19,2.46,63.243,110.033,260.657,0.253
10102,0.86,0.402,17.527,8.84,0.219,0.206,2.47,62.34,109.063,260.037,0.257
10102.5,1.13,0.453,17.333,8.832,0.227,0.233,2.48,61.484,108.105,259.408,0.261
10103,1.574,0.513,16.027,8.855,0.209,0.2,2.519,60.409,107.598,259.675,0.27
10103.5,2.338,0.594,15.016,8.851,0.179,0.175,2.568,60.438,106.173,259.401,0.26
10104,2.586,0.689,15.806,8.851,0.149,0.138,2.602,59.684,105.23,259.701,0.263
10104.5,2.95,0.794,16.851,8.84,0.158,0.113,2.608,57.835,103.978,258.799,0.276
10105,3.027,0.949,18.105,8.851,0.176,0.162,2.592,56.865,101.518,258.431,0.271
10105.5,3.6,1.122,21.269,8.855,0.185,0.183,2.582,55.793,100.468,258.13,0.277
10106,4.071,1.356,24.951,8.847,0.17,0.167,2.573,55.43,99.755,257.167,0.277
10106.5,5.542,1.611,26.551,8.828,0.147,0.16,2.582,53.937,98.964,256.987,0.289
10107,12.134,2.033,25.738,8.851,0.116,0.143,2.593,53.374,98.635,256.948,0.293
10107.5,30.007,2.701,21.266,8.851,0.077,0.087,2.625,53.471,98.106,256.874,0.289
10108,51.707,3.12,20.386,8.84,0.045,0.053,2.647,53.109,98.09,256.717,0.293
10108.5,71.585,2.655,18.301,8.862,0.031,0.038,2.658,53.133,98.53,256.77,0.295
10109,34.322,1.848,20.404,8.847,0.04,0.031,2.644,53.745,99.392,257.325,0.293
10109.5,6.685,1.33,20.009,8.851,0.08,0.065,2.612,54.242,100.35,257.131,0.294
10110,3.449,1.035,21.854,8.832,0.151,0.141,2.563,56.082,101.447,258.195,0.28
10110.5,2.25,0.825,21.335,8.828,0.218,0.232,2.508,56.636,104.459,259.042,0.292
10111,1.622,0.64,20.021,8.817,0.243,0.238,2.489,57.754,105.989,259.516,0.289
10111.5,1.417,0.563,19.402,8.828,0.222,0.209,2.5,59.024,106.724,259.662,0.28
10112,1.531,0.529,17.818,8.832,0.196,0.182,2.518,60.448,107.405,260.529,0.268
10112.5,1.634,0.506,18.736,8.825,0.194,0.17,2.525,60.581,108.271,259.833,0.272
10113,1.625,0.496,16.774,8.817,0.207,0.18,2.505,60.668,108.603,260.074,0.273
10113.5,1.662,0.518,17.824,8.828,0.237,0.234,2.484,60.731,108.139,260.525,0.27
10114,1.83,0.576,18.35,8.84,0.237,0.248,2.468,59.869,107.713,259.902,0.276
10114.5,2.229,0.671,19.21,8.828,0.216,0.201,2.484,59.293,105.599,259.321,0.27
10115,2.537,0.754,21.053,8.817,0.159,0.15,2.524,58.486,104.84,259.309,0.274
10115.5,2.934,0.856,21.847,8.851,0.115,0.131,2.56,57.897,104.282,258.737,0.277
10116,3.541,0.939,24.915,8.84,0.083,0.098,2.583,56.22,103.545,258.768,0.291
10116.5,4.46,1.23,28.402,8.832,0.056,0.083,2.607,55.278,101.246,257.891,0.288
10117,6.249,1.862,32.873,8.828,0.031,0.054,2.645,54.176,100.194,257.078,0.293
10117.5,13.287,3.193,34.293,8.84,0.016,0.024,2.682,53.416,99.245,256.684,0.296
10118,33.984,5.102,31.462,8.855,0.01,0.013,2.699,51.932,98.135,256.446,0.306
10118.5,44.447,7.478,33.181,8.84,0.009,0.009,2.681,51.645,97.455,256.144,0.305
10119,69.135,9.616,32.375,8.851,0.008,0.011,2.65,51.161,96.503,256.028,0.305
10119.5,90.115,10.541,33.435,8.862,0.01,0.018,2.635,50.834,96.127,255.777,0.306
10120,85.921,10.427,30.137,8.851,0.009,0.023,2.639,50.855,95.964,255.861,0.305
10120.5,65.254,7.382,30.633,8.87,0.008,0.016,2.665,51.288,96.397,256.094,0.303
10121,47.621,4.955,31.944,8.885,0.01,0.004,2.679,51.96,97.126,256.388,0.3
10121.5,22.605,3.428,31.983,8.855,0.025,0.007,2.683,52.909,97.657,257.02,0.292
10122,7.774,2.101,30.312,8.862,0.105,0.049,2.671,53.787,98.502,257.28,0.288
10122.5,4.635,1.651,27.946,8.851,0.181,0.166,2.632,54.351,99.057,257.567,0.285
10123,2.974,1.379,26.328,8.84,0.23,0.294,2.569,54.577,99.961,257.787,0.288
